trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
2019-07-11 07:41:49,4415439675467632,fraud_Emard-Ullrich,misc_net,132.73,Elizabeth,Wilson,M,1850 Miller St,Dallas,TX,63330,47.3739,-78.698,1343573,Salesperson,1983-07-11,c5bb9fc3f3,1562811109,47.2044,-78.891,0
2019-01-28 21:16:21,5152889831123263,"fraud_Rempel, Gohan and Kertzmann",personal_care,3.48,Elizabeth,Brown,F,1862 Rodriguez St,Austin,TX,81363,26.4833,-76.138,978908,Accountant,1986-01-28,87917fb1af,1548690381,26.5561,-76.3176,0
2019-08-21 17:38:42,3465740997969220,fraud_Bernhard Inc,grocery_pos,55.48,Patricia,Jones,M,7951 Smith St,Phoenix,AZ,77580,37.0805,-118.3677,1680992,Accountant,1955-08-21,be999a514b,1566389322,37.1028,-118.4864,0
2020-07-16 03:14:53,1380826892845461,fraud_Emard-Ullrich,health_fitness,33.24,Michael,Williams,F,9865 Brown St,Dallas,TX,88002,30.461,-94.3818,1343573,Teacher,1969-07-17,7206d313b6,1594849493,30.3779,-94.1874,0
2019-06-15 17:32:55,1676818297166396,fraud_Ledner-Goodwin,food_dining,3.58,Jennifer,Wilson,F,4478 Garcia St,Chicago,IL,95371,35.8018,-97.4767,2693012,Artist,1946-06-15,c7ccb5028c,1560600175,35.93,-97.6028,0
2020-05-31 06:58:56,3132482550905696,fraud_Reinger Group,travel,9.65,Michael,Jones,F,2068 Wilson St,Austin,TX,75333,46.4303,-100.1492,978908,Accountant,1948-05-31,3f500f3e26,1590888536,46.5576,-100.2603,0
2020-11-07 05:41:01,1826834418576551,fraud_Ledner-Goodwin,misc_net,370.94,Robert,Garcia,M,6232 Smith St,San Jose,CA,65398,46.9428,-83.9303,1021795,Engineer,1956-11-07,6af83b4351,1604707861,46.9532,-83.9893,0
2020-03-25 11:38:43,8738992462694126,fraud_Emard-Ullrich,shopping_net,22.32,Patricia,Smith,M,3908 Wilson St,Chicago,IL,29086,42.2466,-99.3662,2693012,Teacher,1952-03-25,8c6617e2c8,1585116523,42.1137,-99.2434,0
2020-12-13 00:43:07,4806904677725861,fraud_Kunde-Reinger,grocery_pos,36.55,Elizabeth,Johnson,F,4108 Williams St,Austin,TX,44624,26.941,-100.0316,978908,Developer,1965-12-14,32aba31114,1607800387,26.7775,-100.1068,0
2020-02-05 11:16:33,8643692260847225,fraud_Ledner-Goodwin,food_dining,3.83,Mary,Williams,M,2342 Rodriguez St,San Antonio,TX,92279,45.462,-119.3845,1547253,Teacher,1947-02-05,b2b6ae13a4,1580881593,45.4772,-119.5253,0
2020-11-03 12:03:48,2054004375833801,fraud_Kunde-Reinger,gas_transport,101.88,John,Smith,M,1929 Jones St,San Diego,CA,10929,44.3596,-90.9889,1423851,Developer,1944-11-03,5a3f40c04a,1604385228,44.3296,-91.0256,0
2019-10-04 00:02:33,8650616754726705,fraud_Kuhn-Goldner,travel,2.1,Michael,Wilson,F,6728 Wilson St,Phoenix,AZ,81849,33.6205,-96.2997,1680992,Artist,1985-10-04,8440f976df,1570127553,33.4215,-96.4966,0
2020-05-19 22:29:23,7792150453583701,fraud_Kunde-Reinger,grocery_net,821.24,Barbara,Johnson,F,1539 Williams St,San Jose,CA,10340,32.8763,-106.4876,1021795,Developer,1990-05-20,86198de361,1589907563,30.8359,-107.2329,0
2020-07-08 11:00:02,3573774482487032,fraud_Bauch-Goldner,shopping_net,47.43,William,Jones,F,2667 Jones St,New York,NY,45428,37.4896,-108.6125,8336817,Manager,1982-07-09,1c13c84bd0,1594186202,34.2884,-109.9789,0
2020-11-09 21:31:20,6040790569849497,fraud_Bernhard Inc,personal_care,191.61,Patricia,Miller,M,7266 Davis St,San Jose,CA,82805,37.0162,-91.8644,1021795,Engineer,1952-11-09,cc4388a3cd,1604937680,37.1413,-91.7609,0
2019-10-24 01:35:23,9868027180961954,fraud_Bernhard Inc,gas_transport,51.62,David,Garcia,M,215 Smith St,New York,NY,72320,31.864,-107.9809,8336817,Accountant,1980-10-24,735048fed5,1571861123,31.8054,-107.8739,0
2019-09-08 03:55:33,9519891425401025,fraud_Cruickshank-Mills,grocery_pos,36.04,Elizabeth,Williams,F,795 Rodriguez St,Chicago,IL,87842,29.615,-70.2676,2693012,Nurse,2001-09-08,a56d08be24,1567895133,29.6045,-70.4178,0
2019-06-13 22:24:04,8382937493228647,fraud_Cruickshank-Mills,travel,1078.65,Mary,Brown,F,8705 Miller St,Austin,TX,29810,37.63,-88.3955,978908,Manager,1986-06-13,585c2423a7,1560444844,35.0367,-91.7609,1
2020-11-24 10:19:13,3728720327099865,fraud_Glover-Hansen,misc_pos,43.98,Elizabeth,Johnson,F,3051 Davis St,San Diego,CA,63117,31.1219,-118.8987,1423851,Nurse,1984-11-24,4bb2fdd712,1606193353,30.9518,-119.0303,0
2020-11-04 08:37:41,8665837251583459,fraud_Emard-Ullrich,misc_net,45.53,Jennifer,Brown,F,8951 Johnson St,Los Angeles,CA,26237,43.9183,-79.8021,3979576,Teacher,1991-11-05,8d71127f9e,1604459261,43.8095,-79.6179,0
2020-03-14 20:38:41,2897964591996494,fraud_Kozey-McGlynn,food_dining,45.77,Barbara,Wilson,F,1909 Miller St,Philadelphia,PA,32736,26.4419,-78.0331,1584064,Salesperson,1938-03-15,818daf6692,1584198521,26.385,-78.0074,0
2019-12-23 13:41:53,1391782234982576,fraud_Kuhn-Goldner,entertainment,55.45,Elizabeth,Williams,M,8762 Wilson St,New York,NY,54760,41.1887,-119.7818,8336817,Engineer,1955-12-23,2f94c40e5d,1577088713,41.0432,-119.7371,0
2019-11-27 21:38:27,4452898149291509,fraud_Bernhard Inc,health_fitness,37.16,William,Rodriguez,M,1478 Johnson St,Chicago,IL,15355,25.0663,-77.0522,2693012,Salesperson,1964-11-27,e20378b735,1574870907,25.1812,-76.8806,0
2020-09-19 03:05:04,4746620818081495,fraud_Emard-Ullrich,grocery_net,50.09,William,Brown,F,7270 Miller St,Jacksonville,FL,68283,34.088,-84.3397,911507,Salesperson,1954-09-20,8d10a91035,1600464904,34.2672,-84.3578,0
2019-04-08 19:31:55,8824559983838999,"fraud_Heller, Moore and Reinger",grocery_net,41.77,Jennifer,Smith,M,7111 Wilson St,Chicago,IL,34472,41.9326,-103.4879,2693012,Writer,1942-04-08,70f5ea50e5,1554732115,41.8719,-103.3897,0
2019-03-31 04:11:34,8893092714469323,fraud_Adams-Frazier,home,52.89,David,Johnson,F,4163 Jones St,Dallas,TX,50992,41.9976,-108.8368,1343573,Accountant,1951-03-31,dfd47cb09f,1553985694,42.116,-108.7699,0
2019-04-07 20:32:32,9712780547613315,fraud_Emard-Ullrich,grocery_net,13.04,Robert,Rodriguez,F,2304 Johnson St,Los Angeles,CA,41131,35.8882,-117.0142,3979576,Developer,1952-04-07,623eeee48e,1554649352,36.0088,-117.2033,0
2020-07-15 21:01:09,4282497029090744,fraud_Adams-Frazier,misc_pos,9.94,Robert,Jones,M,6699 Garcia St,Houston,TX,64254,28.7693,-87.8591,2320268,Salesperson,1956-07-15,b5fda421e8,1594827069,28.9593,-87.7939,0
2019-05-10 01:49:13,8522626820409591,"fraud_Rempel, Gohan and Kertzmann",gas_transport,1.28,Mary,Miller,M,2046 Johnson St,San Jose,CA,37076,39.2809,-73.567,1021795,Doctor,1996-05-10,73c3af9207,1557433153,39.3948,-73.4748,0
2019-06-04 07:14:50,7957923700942346,fraud_Ledner-Goodwin,travel,6.16,Jennifer,Rodriguez,M,9567 Garcia St,Austin,TX,25449,37.0184,-109.0441,978908,Teacher,1976-06-04,9c7921cd03,1559612690,36.8337,-109.0202,0
2020-10-26 18:08:28,9550854482266959,"fraud_Heller, Moore and Reinger",travel,191.56,Mary,Davis,M,8811 Wilson St,San Diego,CA,86253,41.5216,-107.633,1423851,Manager,1959-10-27,a01e5431a4,1603715908,41.385,-107.4406,0
2020-10-22 02:41:42,7379125122737071,fraud_Bauch-Goldner,grocery_net,12.31,David,Williams,M,4047 Wilson St,Houston,TX,33816,28.5376,-70.4957,2320268,Doctor,1983-10-23,8b50d08e5d,1603314702,28.4336,-70.6503,1
2020-10-29 12:56:16,5700052509532275,fraud_Nader-Gaylord,personal_care,12.28,John,Johnson,F,8445 Brown St,Houston,TX,39961,44.3158,-82.4114,2320268,Salesperson,1992-10-29,4edcf79bb2,1603956376,44.5075,-82.5861,0
2020-11-18 21:53:15,1946880961619958,fraud_Reinger Group,misc_pos,12.62,Barbara,Garcia,M,7912 Jones St,Houston,TX,53798,35.9557,-95.123,2320268,Accountant,1957-11-19,b2eb4a95ed,1605716595,35.8334,-95.0568,0
2019-11-20 11:51:31,7022501114428695,fraud_Emard-Ullrich,personal_care,75.06,Patricia,Johnson,M,3707 Garcia St,San Jose,CA,94995,28.4867,-76.2058,1021795,Nurse,1940-11-20,bf4877ab38,1574230891,28.423,-76.3927,0
2020-12-19 14:37:47,1942857864984166,fraud_Kuhn-Goldner,health_fitness,2.97,Michael,Brown,F,5734 Williams St,Philadelphia,PA,32318,29.3957,-104.4958,1584064,Writer,1953-12-20,349bbd72bd,1608368867,29.264,-104.667,0
2019-05-20 20:45:35,2562934302088238,fraud_Nader-Gaylord,misc_net,8.01,William,Garcia,F,5241 Jones St,Philadelphia,PA,12708,28.4408,-100.9655,1584064,Salesperson,1991-05-20,27e2765743,1558365335,28.5941,-101.0073,0
2019-12-22 21:36:46,4368082036724926,fraud_Nader-Gaylord,shopping_pos,50.8,John,Rodriguez,M,7461 Garcia St,San Antonio,TX,77450,43.4809,-113.8985,1547253,Salesperson,1989-12-22,5c9e617905,1577030806,43.3093,-113.9605,0
2019-02-23 12:03:00,2126649100855404,"fraud_Rempel, Gohan and Kertzmann",misc_pos,155.18,John,Williams,F,9789 Brown St,Houston,TX,81569,25.3694,-80.8914,2320268,Accountant,1998-02-23,b419a63752,1550903580,25.2079,-81.0858,0
2019-06-01 03:30:40,4546038740036943,fraud_Kuhn-Goldner,personal_care,57.75,Elizabeth,Williams,M,8950 Wilson St,Dallas,TX,79267,40.5745,-88.7485,1343573,Developer,1935-06-01,891dab470f,1559340040,40.4094,-88.9099,0
2019-05-29 19:14:58,1563431074780171,fraud_Kling-Simonis,misc_pos,40.23,Michael,Smith,M,3049 Smith St,Phoenix,AZ,20808,45.1936,-89.7248,1680992,Manager,1936-05-29,be3a3e49c3,1559137498,45.2713,-89.817,0
2019-06-29 13:04:19,7735139158057087,fraud_Adams-Frazier,misc_net,36.02,David,Rodriguez,M,9707 Wilson St,San Jose,CA,65312,27.3718,-92.6108,1021795,Engineer,1953-06-29,e25b6b5646,1561793659,29.4049,-95.1358,0
2019-04-20 18:10:17,6347026650868297,fraud_Kuhn-Goldner,shopping_net,48.17,Jennifer,Wilson,F,1618 Miller St,Houston,TX,91882,34.8986,-85.2101,2320268,Manager,1935-04-20,9c88b16ece,1555764017,34.9261,-85.1493,0
2020-10-17 12:04:24,2847605808124986,"fraud_Heller, Moore and Reinger",food_dining,33.96,Patricia,Smith,M,2742 Wilson St,Dallas,TX,65561,39.0819,-109.3457,1343573,Salesperson,1975-10-18,d74c67d370,1602916464,39.0932,-109.2241,0
2020-12-16 10:29:26,3020506056862792,fraud_Glover-Hansen,personal_care,21.94,Barbara,Miller,F,8467 Miller St,New York,NY,92289,42.085,-103.6478,8336817,Artist,1976-12-16,b14781f392,1608094766,42.059,-103.7402,0
2019-07-14 16:47:12,8588743748087463,fraud_Reinger Group,shopping_net,39.87,John,Jones,F,8442 Brown St,New York,NY,98056,25.3637,-116.1427,8336817,Engineer,1986-07-14,68a7bf6e5d,1563103032,25.4411,-115.9935,0
2020-05-30 08:06:33,2874935950883404,"fraud_Stanton, Kihn and Kuhlman",gas_transport,107.49,Robert,Wilson,M,969 Smith St,San Antonio,TX,20103,47.7162,-105.4252,1547253,Accountant,1943-05-31,3332c53360,1590806193,47.6249,-105.5463,0
2020-05-22 16:38:32,4463707507429738,fraud_Kuhn-Goldner,shopping_net,55.19,Barbara,Garcia,M,5838 Jones St,Jacksonville,FL,83233,43.9691,-105.3808,911507,Manager,2002-05-23,4dfefb7402,1590145712,43.9833,-105.503,0
2020-12-24 05:17:37,6739021503021700,fraud_Kozey-McGlynn,grocery_pos,91.21,Barbara,Jones,F,341 Davis St,Chicago,IL,45436,44.0092,-97.6899,2693012,Writer,1980-12-24,afa3d3c914,1608767257,44.0207,-97.6324,0
2020-12-03 16:40:25,4951781410234934,fraud_Bauch-Goldner,kids_pets,55.51,Patricia,Wilson,F,1300 Wilson St,San Jose,CA,94774,30.331,-104.0696,1021795,Salesperson,1998-12-04,c12add6856,1606993825,30.3063,-103.964,0
2020-03-09 09:33:03,4858308533153006,fraud_Bauch-Goldner,shopping_pos,21.24,William,Brown,M,1747 Davis St,New York,NY,46455,44.8484,-93.4055,8336817,Writer,1993-03-10,89816393a3,1583726583,44.9148,-93.4314,0
2020-03-11 22:12:57,8523911973567614,"fraud_Haley, Jewess and Bechtelar",kids_pets,10.85,Elizabeth,Garcia,M,5728 Rodriguez St,New York,NY,94925,45.0438,-86.0511,8336817,Manager,2002-03-12,b84e21f85c,1583944977,44.8906,-86.1561,0
2019-10-27 05:42:36,3411392821971583,fraud_Kozey-McGlynn,grocery_net,24.96,William,Jones,M,5226 Wilson St,New York,NY,10192,25.4169,-80.3621,8336817,Writer,1986-10-27,3003ae7735,1572135156,25.3167,-80.5404,0
2019-08-08 01:16:39,6745671893101042,fraud_Ledner-Goodwin,shopping_pos,22.9,Robert,Miller,F,3916 Davis St,Chicago,IL,59810,44.6644,-75.872,2693012,Doctor,1954-08-08,d8599c16df,1565207199,44.6888,-75.7389,0
2020-06-06 11:01:25,3923444847736947,fraud_Kozey-McGlynn,gas_transport,28.31,Mary,Johnson,M,6576 Miller St,Houston,TX,97999,46.6786,-117.8581,2320268,Accountant,1941-06-07,9abf4f3dfa,1591421485,46.7019,-117.9389,0
2020-11-30 09:18:02,8051077150344065,fraud_Kozey-McGlynn,travel,44.18,David,Johnson,F,6560 Garcia St,Dallas,TX,31639,34.7996,-92.5984,1343573,Doctor,1939-12-01,43067b361c,1606708082,34.8762,-92.7068,0
2019-11-06 21:23:39,1467912026189199,fraud_Kunde-Reinger,grocery_net,78.39,Michael,Wilson,F,9095 Wilson St,Phoenix,AZ,97796,39.545,-112.1762,1680992,Salesperson,1962-11-06,98b539ee5d,1573055619,39.6911,-112.0928,0
2019-10-06 02:23:05,7555293193792689,fraud_Ledner-Goodwin,personal_care,8.29,Robert,Wilson,F,4986 Johnson St,New York,NY,26767,37.6349,-93.3374,8336817,Nurse,1989-10-06,b1e0dcb363,1570308785,37.4827,-93.4091,0
2019-02-01 19:53:45,3013304503004022,fraud_Kuhn-Goldner,gas_transport,60.05,Elizabeth,Brown,F,4040 Brown St,Jacksonville,FL,26544,34.944,-118.4425,911507,Nurse,1942-02-01,8f2424af2d,1549031025,34.9276,-118.6214,0
2020-06-07 07:36:37,8176507674156956,fraud_Reinger Group,home,8.86,Elizabeth,Miller,F,6133 Johnson St,San Diego,CA,77914,43.6924,-84.6581,1423851,Writer,1936-06-07,83bfb7435a,1591495597,46.6204,-85.936,0
2020-03-28 09:42:38,3016273945128634,fraud_Kling-Simonis,entertainment,14.4,Michael,Williams,F,265 Garcia St,Los Angeles,CA,62656,42.533,-118.0531,3979576,Nurse,1993-03-29,69dd301218,1585368758,42.4053,-118.2414,0
2020-10-24 06:03:08,2297056839687832,fraud_Bernhard Inc,health_fitness,21.44,Robert,Davis,M,6139 Johnson St,San Antonio,TX,78798,29.8676,-70.2184,1547253,Salesperson,1989-10-25,e23b75b91f,1603499588,27.5242,-68.4966,0
2019-05-25 17:19:13,5473131848165652,fraud_Ledner-Goodwin,home,70.74,Michael,Davis,M,1548 Rodriguez St,Dallas,TX,39877,31.3316,-112.1897,1343573,Manager,1955-05-25,e81ed4985c,1558784953,31.2078,-112.1409,0
2020-11-13 12:25:21,8762734428831950,fraud_Ledner-Goodwin,kids_pets,53.85,Elizabeth,Miller,M,4727 Miller St,Chicago,IL,13255,46.9313,-75.9192,2693012,Developer,1963-11-14,4155c61495,1605250521,47.0997,-75.7342,0
2019-07-20 05:07:40,4546710475715727,"fraud_Stanton, Kihn and Kuhlman",gas_transport,4.09,William,Garcia,F,9235 Jones St,San Antonio,TX,98151,45.3454,-113.739,1547253,Salesperson,1994-07-20,e62165525e,1563579460,45.2943,-113.8673,0
2019-05-26 23:53:17,2464208765472528,fraud_Adams-Frazier,kids_pets,3.43,Robert,Johnson,F,6165 Davis St,Jacksonville,FL,35338,35.7895,-106.5719,911507,Salesperson,1962-05-26,5eb909bd27,1558894997,35.7476,-106.6826,0
2019-03-12 03:29:55,4063773270066188,fraud_Nader-Gaylord,shopping_net,4.59,Michael,Wilson,F,5557 Miller St,San Diego,CA,87694,31.2414,-115.0709,1423851,Manager,1992-03-12,be9631347f,1552341595,31.3857,-115.2336,1
2020-12-27 22:29:54,7276289223150838,fraud_Adams-Frazier,kids_pets,7.7,David,Davis,M,6424 Garcia St,Los Angeles,CA,80744,38.2086,-86.6394,3979576,Accountant,1990-12-28,680c58741f,1609088394,38.0348,-86.6579,0
2020-08-24 02:38:11,6410458317685182,fraud_Ledner-Goodwin,grocery_net,26.89,Jennifer,Williams,F,6687 Davis St,Dallas,TX,30527,34.3565,-103.5883,1343573,Engineer,1997-08-25,712715690d,1598216891,34.5114,-103.77,0
2020-07-04 15:02:27,3195424679508453,fraud_Kuhn-Goldner,grocery_net,189.85,Elizabeth,Jones,F,5670 Williams St,Philadelphia,PA,18597,38.8886,-91.1693,1584064,Writer,2000-07-04,62d7005cb0,1593855147,38.9691,-91.2505,0
2020-06-17 01:16:12,6338851592464670,fraud_Reinger Group,food_dining,7.74,Jennifer,Brown,M,4720 Wilson St,Los Angeles,CA,83648,39.4286,-82.4867,3979576,Writer,1980-06-17,c4e49c0947,1592336772,39.3315,-82.4388,0
2019-07-07 11:45:29,2021015777154520,fraud_Bernhard Inc,grocery_pos,32.2,William,Johnson,M,821 Smith St,San Antonio,TX,49519,33.6435,-84.5939,1547253,Engineer,1962-07-07,a631945cc8,1562480129,33.7817,-84.6428,0
2020-01-30 02:09:47,7985888229558072,fraud_Cruickshank-Mills,gas_transport,2.8,Jennifer,Smith,F,9359 Williams St,Austin,TX,23409,29.9565,-103.1996,978908,Engineer,1961-01-30,d456adcb72,1580330387,29.7996,-103.0741,0
2019-01-25 04:10:18,1887119335067476,fraud_Emard-Ullrich,health_fitness,9.28,William,Garcia,M,4585 Miller St,Los Angeles,CA,35068,44.0177,-93.7632,3979576,Doctor,1936-01-26,5553169867,1548369618,43.9632,-93.8288,0
2019-06-26 02:16:26,9356020449388069,fraud_Bauch-Goldner,shopping_pos,40.72,Robert,Brown,F,6420 Brown St,San Jose,CA,10307,40.5966,-92.8489,1021795,Developer,1946-06-26,975f3eefa9,1561495586,40.5038,-92.9182,0
2019-11-17 11:19:03,4264939342609283,fraud_Kuhn-Goldner,home,147.63,David,Garcia,F,7855 Garcia St,San Antonio,TX,86524,35.2744,-94.9241,1547253,Developer,1992-11-17,af19b88c04,1573969743,35.3739,-94.7422,0
2019-07-20 11:27:22,9073388536659499,"fraud_Haley, Jewess and Bechtelar",misc_pos,1.24,Mary,Davis,M,2498 Johnson St,Houston,TX,87963,45.911,-104.3061,2320268,Writer,1981-07-20,c81b05ea73,1563602242,45.8494,-104.4547,0
2019-01-28 09:11:25,4553592804442361,"fraud_Stanton, Kihn and Kuhlman",grocery_net,5.35,Patricia,Rodriguez,M,9275 Rodriguez St,San Jose,CA,26260,33.168,-117.7375,1021795,Doctor,1979-01-28,d72e738fc2,1548646885,33.1551,-117.5505,0
2020-11-12 06:28:25,4679226954600639,fraud_Bauch-Goldner,kids_pets,1.38,Barbara,Jones,M,410 Jones St,San Diego,CA,30922,47.5531,-109.2652,1423851,Accountant,1940-11-12,d738ac5dbc,1605142705,47.43,-109.4081,0
2019-03-25 03:51:55,6988727796465134,"fraud_Heller, Moore and Reinger",health_fitness,537.57,William,Brown,M,7100 Smith St,San Antonio,TX,96567,47.7569,-91.2782,1547253,Manager,1964-03-25,79a2462fec,1553466115,47.8978,-91.4446,0
2019-04-13 02:23:57,4978655129125029,fraud_Kozey-McGlynn,health_fitness,14.92,Jennifer,Williams,M,6609 Garcia St,Philadelphia,PA,62732,33.8461,-97.0438,1584064,Engineer,1979-04-13,31385d472e,1555102437,34.0332,-96.9048,0
2019-03-16 11:18:43,2448621869079312,"fraud_Stanton, Kihn and Kuhlman",shopping_net,38.16,William,Davis,F,7666 Williams St,Austin,TX,25086,40.2209,-116.1598,978908,Developer,1978-03-16,53b8a3417c,1552715323,40.3355,-115.9712,0
2019-09-23 06:32:10,8581981684710201,"fraud_Stanton, Kihn and Kuhlman",gas_transport,116.62,Michael,Brown,M,907 Brown St,San Jose,CA,15313,37.8119,-108.431,1021795,Developer,1945-09-23,e6afafb7e2,1569200530,37.6629,-108.3615,0
2019-04-26 14:49:09,1943636286254689,fraud_Kling-Simonis,grocery_net,40.6,William,Jones,M,8169 Garcia St,San Jose,CA,49531,33.7179,-74.247,1021795,Nurse,1996-04-26,872adc0177,1556270349,33.8883,-74.361,0
2019-11-13 20:00:02,3504426499648336,fraud_Cruickshank-Mills,gas_transport,44.67,Robert,Jones,M,825 Garcia St,Philadelphia,PA,50469,28.0453,-100.8874,1584064,Accountant,1988-11-13,87966a20fa,1573655402,28.1416,-100.8725,0
2020-04-07 17:12:54,6782827918734591,"fraud_Heller, Moore and Reinger",grocery_pos,77.35,Elizabeth,Rodriguez,M,1709 Wilson St,Dallas,TX,38141,34.0414,-114.9877,1343573,Doctor,1992-04-07,6c1e360194,1586259774,34.1771,-114.914,0
2020-01-20 03:05:42,6269376918663977,fraud_Kling-Simonis,shopping_net,10.21,John,Williams,F,1653 Williams St,Phoenix,AZ,83914,38.4148,-119.4349,1680992,Artist,2001-01-20,b1fe14b11a,1579469742,38.483,-119.2923,0
2019-03-14 05:25:27,6167597676639099,fraud_Ledner-Goodwin,misc_net,106.21,John,Smith,M,4571 Brown St,Phoenix,AZ,35095,46.3992,-115.232,1680992,Writer,1950-03-14,930aca6d7c,1552521327,46.4733,-115.2965,0
2019-11-08 23:46:10,8936054047691369,fraud_Bauch-Goldner,gas_transport,42.42,William,Brown,M,8576 Brown St,Dallas,TX,80469,32.9709,-99.6142,1343573,Doctor,1968-11-08,a38792d5aa,1573236970,33.0134,-99.6308,0
2020-05-03 13:25:48,1245079901174770,fraud_Kuhn-Goldner,gas_transport,15.4,Jennifer,Brown,M,6482 Rodriguez St,Houston,TX,93231,43.9601,-100.1504,2320268,Teacher,1961-05-04,9f7073ba69,1588492548,43.8098,-100.1248,0
2020-01-28 23:12:03,5546845077984444,"fraud_Heller, Moore and Reinger",entertainment,169.07,Patricia,Wilson,M,229 Johnson St,Jacksonville,FL,48751,44.5632,-109.9236,911507,Artist,1977-01-28,8619f84931,1580233323,44.4223,-109.9581,0
2019-04-20 08:46:08,7596914206889140,fraud_Adams-Frazier,personal_care,198.79,William,Johnson,M,9423 Williams St,San Jose,CA,95962,47.5205,-86.3081,1021795,Teacher,1953-04-20,a649d91f81,1555730168,47.5921,-86.129,0
2019-12-24 06:52:13,9481340394340649,fraud_Emard-Ullrich,grocery_net,6.42,John,Garcia,F,1484 Miller St,San Jose,CA,61502,26.3787,-113.4513,1021795,Teacher,1970-12-24,58b1c6c00b,1577150533,26.2073,-113.4198,0
2020-08-30 01:24:27,5035959412839187,fraud_Reinger Group,food_dining,35.12,Mary,Smith,F,1509 Rodriguez St,Los Angeles,CA,17452,43.5375,-90.3992,3979576,Nurse,1985-08-31,b93348fc7f,1598730867,43.5228,-90.376,0
2020-05-15 05:01:09,2469831373564542,fraud_Bernhard Inc,gas_transport,44.9,Patricia,Garcia,F,2876 Smith St,Houston,TX,71587,46.7563,-105.2088,2320268,Developer,1991-05-16,a72f8e9d50,1589499069,46.6946,-105.3944,0
2020-04-27 08:38:37,9552724973909301,"fraud_Haley, Jewess and Bechtelar",misc_pos,5.72,Mary,Jones,M,3966 Brown St,San Antonio,TX,66063,42.9359,-114.0891,1547253,Manager,1941-04-28,bf2d6e978c,1587956917,42.7906,-113.9737,0
2019-06-11 07:22:10,2775804334770113,fraud_Glover-Hansen,food_dining,132.97,Michael,Rodriguez,M,9562 Smith St,Houston,TX,74427,27.2228,-111.1552,2320268,Doctor,1982-06-11,44bf336fc2,1560217930,25.5573,-110.6659,0
2020-12-18 20:48:57,4346173295598917,fraud_Emard-Ullrich,shopping_net,14.41,Robert,Smith,M,5694 Brown St,Houston,TX,89526,45.0758,-95.0021,2320268,Manager,1951-12-19,85e6718fb4,1608304737,44.9481,-95.1401,0
2020-11-16 13:42:02,3479326918498930,fraud_Kling-Simonis,health_fitness,5.7,David,Brown,F,4406 Davis St,Chicago,IL,80411,35.9058,-116.6653,2693012,Doctor,1939-11-17,9c890e6bad,1605514322,35.8396,-116.6832,0
2020-09-04 15:53:20,3258096818518067,"fraud_Haley, Jewess and Bechtelar",home,80.88,Elizabeth,Davis,F,4462 Davis St,Houston,TX,83369,42.7203,-103.1349,2320268,Salesperson,1949-09-05,d03fe69073,1599215000,42.6096,-103.2049,0
2019-09-22 01:43:38,8297853530207669,fraud_Cruickshank-Mills,health_fitness,151.42,William,Davis,M,3669 Rodriguez St,San Jose,CA,27304,26.4268,-103.0347,1021795,Artist,1957-09-22,65bc32da6d,1569096818,26.4676,-103.1396,0
2020-03-02 07:09:38,8596481375805683,fraud_Kuhn-Goldner,grocery_pos,34.32,William,Rodriguez,F,7757 Davis St,Philadelphia,PA,52832,46.955,-112.4284,1584064,Artist,1970-03-03,177212feeb,1583113178,46.8307,-112.4595,0
